ROW,HW,STUDENTID,TIMESTAMP,SUBMISSION,SCORE
5576,11,1031094,1360181204,1,103
5577,13,1031094,0,1,0
5578,15,1031094,0,1,0
5579,17,1031094,0,1,0
5580,5,1031095,1358374231,1,104
5581,6,1031095,0,1,0
5582,11,1031095,0,1,0
5583,13,1031095,0,1,0
5584,15,1031095,0,1,0
5585,17,1031095,0,1,0
5586,5,1031096,1362437821,1,102
5587,6,1031096,0,1,0
5588,11,1031096,0,1,0
5589,13,1031096,0,1,0
5590,15,1031096,0,1,0
5591,17,1031096,0,1,0
5592,5,1031097,1359017081,1,102
5593,6,1031097,1359754252,1,96
5594,11,1031097,0,1,0
5595,13,1031097,0,1,0
5596,15,1031097,0,1,0
5597,17,1031097,0,1,0
5598,5,1031098,1358338406,1,104
5599,6,1031098,1359286910,1,104
5600,11,1031098,1360239571,1,105
5601,13,1031098,1361706186,1,105
5602,15,1031098,1362580605,1,100
5603,17,1031098,1362672306,1,100
5604,5,1031099,1358885573,1,97.05
5605,6,1031099,0,1,0
5606,11,1031099,0,1,0
5607,13,1031099,0,1,0
5608,15,1031099,0,1,0
5609,17,1031099,0,1,0
5610,5,1031100,1359066460,1,104
5611,6,1031100,0,1,0
5612,11,1031100,0,1,0
5613,13,1031100,0,1,0
5614,15,1031100,0,1,0
5615,17,1031100,0,1,0
5616,5,1031101,0,1,0
5617,6,1031101,1359417266,1,100
5618,11,1031101,1359669015,1,106
5619,13,1031101,1361639707,1,102
5620,15,1031101,1361710545,1,100
5621,17,1031101,1363280687,1,100
5622,5,1031102,1358753279,1,104
5623,6,1031102,1359121312,1,104
5624,11,1031102,0,1,0
5625,13,1031102,0,1,0
5626,15,1031102,0,1,0
5627,17,1031102,0,1,0
5628,5,1031103,1358714968,1,100
5629,6,1031103,1359572486,1,100
5630,11,1031103,1360622215,1,100
5631,13,1031103,1361712877,1,100
5632,15,1031103,1362319693,1,100
5633,17,1031103,1363036989,1,100
5634,5,1031104,0,1,0
5635,6,1031104,0,1,0
5636,11,1031104,0,1,0
5637,13,1031104,1361801138,1,105
5638,15,1031104,1362371793,1,100
5639,17,1031104,1363096150,1,100
5640,5,1031105,1358790733,1,104
5641,6,1031105,1359921530,1,65
5642,11,1031105,0,1,0
5643,13,1031105,0,1,0
5644,15,1031105,0,1,0
5645,17,1031105,0,1,0
5646,5,1031106,1358950355,1,104
5647,6,1031106,1359659683,1,104
5648,11,1031106,1360243404,1,104
5649,13,1031106,1361725903,1,105
5650,15,1031106,1361726349,1,100
5651,17,1031106,1363115844,1,100
5652,5,1031107,1359240416,1,104
5653,6,1031107,1359890837,1,100
5654,11,1031107,1360616982,1,100
5655,13,1031107,1361824586,1,100
5656,15,1031107,1361824499,1,100
5657,17,1031107,1362952661,1,100
5658,5,1031108,1358801618,1,77.86
5659,6,1031108,0,1,0
5660,11,1031108,0,1,0
5661,13,1031108,0,1,0
5662,15,1031108,0,1,0
5663,17,1031108,0,1,0
5664,5,1031109,1359053671,1,74.2
5665,6,1031109,1359053745,1,100
5666,11,1031109,1360609132,1,100
5667,13,1031109,1361623611,1,100
5668,15,1031109,1362217082,1,60
5669,17,1031109,1363019959,1,100
5670,5,1031110,0,1,0
5671,6,1031110,0,1,0
5672,11,1031110,0,1,0
5673,13,1031110,1361921859,1,105
5674,15,1031110,0,1,0
5675,17,1031110,0,1,0
5676,5,1031111,1359060152,1,26.17
5677,6,1031111,0,1,0
5678,11,1031111,0,1,0
5679,13,1031111,0,1,0
5680,15,1031111,0,1,0
5681,17,1031111,0,1,0
5682,5,1031112,1358747777,1,94.29
5683,6,1031112,1359714566,1,53
5684,11,1031112,1360567559,1,69
5685,13,1031112,1361464581,1,85
5686,15,1031112,1362318143,1,41
5687,17,1031112,1362763230,1,96.03
5688,5,1031113,1358963574,1,100
5689,6,1031113,0,1,0
5690,11,1031113,0,1,0
5691,13,1031113,0,1,0
5692,15,1031113,0,1,0
5693,17,1031113,0,1,0
5694,5,1031114,1359243954,1,17.26
5695,6,1031114,0,1,0
5696,11,1031114,1360627072,1,100
5697,13,1031114,0,1,0
5698,15,1031114,0,1,0
5699,17,1031114,0,1,0
5700,5,1031115,1358371313,1,104
5701,6,1031115,1359753616,1,96
5702,11,1031115,1360621883,1,95
5703,13,1031115,0,1,0
5704,15,1031115,0,1,0
5705,17,1031115,0,1,0
5706,5,1031116,1358694329,1,104
5707,6,1031116,1359755565,1,100
5708,11,1031116,1360621246,1,100
5709,13,1031116,1361817397,1,100
5710,15,1031116,1362497153,1,100
5711,17,1031116,1363108142,1,100
5712,5,1031117,1359071684,1,51.29
5713,6,1031117,0,1,0
5714,11,1031117,0,1,0
5715,13,1031117,0,1,0
5716,15,1031117,0,1,0
5717,17,1031117,0,1,0
5718,5,1031118,1359237080,1,77.39
5719,6,1031118,0,1,0
5720,11,1031118,0,1,0
5721,13,1031118,0,1,0
5722,15,1031118,0,1,0
5723,17,1031118,0,1,0
5724,5,1031119,1358932079,1,104
5725,6,1031119,1358932053,1,104
5726,11,1031119,1360055762,1,95
5727,13,1031119,1361691137,1,105
5728,15,1031119,1362200154,1,105
5729,17,1031119,1362754030,1,100
5730,5,1031120,1358930655,1,104
5731,6,1031120,0,1,0
5732,11,1031120,0,1,0
5733,13,1031120,0,1,0
5734,15,1031120,0,1,0
5735,17,1031120,0,1,0
5736,5,1031121,1358273478,1,104
5737,6,1031121,1361275231,1,0
5738,11,1031121,1360498835,1,100
5739,13,1031121,1361273762,1,105
5740,15,1031121,1361897132,1,100
5741,17,1031121,1362407737,1,100
5742,5,1031122,1359207746,1,73.43
5743,6,1031122,1359765003,1,50
5744,11,1031122,0,1,0
5745,13,1031122,0,1,0
5746,15,1031122,0,1,0
5747,17,1031122,0,1,0
5748,5,1031123,1359070171,1,100
5749,6,1031123,1359924847,1,100
5750,11,1031123,1360784224,1,41
5751,13,1031123,0,1,0
5752,15,1031123,0,1,0
5753,17,1031123,0,1,0
5754,5,1031124,1358980360,1,104
5755,6,1031124,0,1,0
5756,11,1031124,0,1,0
5757,13,1031124,0,1,0
5758,15,1031124,0,1,0
5759,17,1031124,0,1,0
5760,5,1031125,1358935975,1,104
5761,6,1031125,1359745888,1,82
5762,11,1031125,1360770115,1,26
5763,13,1031125,0,1,0
5764,15,1031125,0,1,0
5765,17,1031125,0,1,0
5766,5,1031126,1359070172,1,104
5767,6,1031126,1359071168,1,0
5768,11,1031126,0,1,0
5769,13,1031126,0,1,0
5770,15,1031126,0,1,0
5771,17,1031126,0,1,0
5772,5,1031127,1359057813,1,100
5773,6,1031127,1359930619,1,66
5774,11,1031127,0,1,0
5775,13,1031127,0,1,0
5776,15,1031127,0,1,0
5777,17,1031127,0,1,0
5778,5,1031128,1359216270,1,102
5779,6,1031128,0,1,0
5780,11,1031128,0,1,0
5781,13,1031128,0,1,0
5782,15,1031128,0,1,0
5783,17,1031128,0,1,0
5784,5,1031129,1359069083,1,67.52
5785,6,1031129,0,1,0
5786,11,1031129,0,1,0
5787,13,1031129,0,1,0
5788,15,1031129,0,1,0
5789,17,1031129,0,1,0
5790,5,1031130,1359070717,1,0
5791,6,1031130,1359071448,1,0
5792,11,1031130,0,1,0
5793,13,1031130,0,1,0
5794,15,1031130,0,1,0
5795,17,1031130,0,1,0
5796,5,1031131,1358709781,1,85
5797,6,1031131,0,1,0
5798,11,1031131,0,1,0
5799,13,1031131,0,1,0
5800,15,1031131,0,1,0
5801,17,1031131,0,1,0
5802,5,1031132,1359244478,1,15
5803,6,1031132,0,1,0
5804,11,1031132,0,1,0
5805,13,1031132,0,1,0
5806,15,1031132,0,1,0
5807,17,1031132,0,1,0
5808,5,1031133,1359071497,1,57
5809,6,1031133,1360071418,1,71
5810,11,1031133,1360618876,1,41
5811,13,1031133,1361836102,1,54.45
5812,15,1031133,1362430046,1,0
5813,17,1031133,1363121032,1,63.58
5814,5,1031134,1359141916,1,0
5815,6,1031134,0,1,0
5816,11,1031134,0,1,0
5817,13,1031134,0,1,0
5818,15,1031134,0,1,0
5819,17,1031134,0,1,0
5820,5,1031135,1359212516,1,85
5821,6,1031135,0,1,0
5822,11,1031135,0,1,0
5823,13,1031135,0,1,0
5824,15,1031135,0,1,0
5825,17,1031135,0,1,0
5826,5,1031136,1358997605,1,52
5827,6,1031136,0,1,0
5828,11,1031136,0,1,0
5829,13,1031136,0,1,0
5830,15,1031136,0,1,0
5831,17,1031136,0,1,0
5832,5,1031137,1359056187,1,100
5833,6,1031137,0,1,0
5834,11,1031137,0,1,0
5835,13,1031137,0,1,0
5836,15,1031137,0,1,0
5837,17,1031137,0,1,0
5838,5,1031138,1359071632,1,100
5839,6,1031138,1359762892,1,100
5840,11,1031138,1360561343,1,100
5841,13,1031138,1361763481,1,100
5842,15,1031138,0,1,0
5843,17,1031138,0,1,0
5844,5,1031139,1358709484,1,104
5845,6,1031139,1359761078,1,102.67
5846,11,1031139,1360523400,1,100
5847,13,1031139,1361834342,1,105
5848,15,1031139,1362312503,1,100
5849,17,1031139,1362784393,1,100
5850,5,1031140,1358443416,1,104
5851,6,1031140,1359228102,1,104
5852,11,1031140,1360606319,1,100
5853,13,1031140,1361731678,1,105
5854,15,1031140,1362326507,1,92
5855,17,1031140,1362507456,1,100
5856,5,1031141,1359222211,1,100
5857,6,1031141,0,1,0
5858,11,1031141,0,1,0
5859,13,1031141,0,1,0
5860,15,1031141,0,1,0
5861,17,1031141,0,1,0
5862,5,1031142,0,1,0
5863,6,1031142,1359814670,1,100
5864,11,1031142,1359830523,1,0
5865,13,1031142,0,1,0
5866,15,1031142,0,1,0
5867,17,1031142,0,1,0
5868,5,1031143,1359054848,1,104
5869,6,1031143,0,1,0
5870,11,1031143,0,1,0
5871,13,1031143,0,1,0
5872,15,1031143,0,1,0
5873,17,1031143,0,1,0
5874,5,1031144,1361648209,1,90
5875,6,1031144,1361648949,1,0
5876,11,1031144,0,1,0
5877,13,1031144,0,1,0
5878,15,1031144,0,1,0
5879,17,1031144,0,1,0
5880,5,1031145,1359244242,1,100
5881,6,1031145,1359244739,1,100
5882,11,1031145,1360568786,1,100
5883,13,1031145,1361830672,1,100
5884,15,1031145,0,1,0
5885,17,1031145,0,1,0
5886,5,1031146,1359244424,1,85.33
5887,6,1031146,1359313191,1,0
5888,11,1031146,0,1,0
5889,13,1031146,0,1,0
5890,15,1031146,0,1,0
5891,17,1031146,0,1,0
5892,5,1031147,1358603473,1,104
5893,6,1031147,0,1,0
5894,11,1031147,0,1,0
5895,13,1031147,0,1,0
5896,15,1031147,0,1,0
5897,17,1031147,0,1,0
5898,5,1031148,1359238149,1,19.14
5899,6,1031148,0,1,0
5900,11,1031148,0,1,0
5901,13,1031148,0,1,0
5902,15,1031148,0,1,0
5903,17,1031148,0,1,0
5904,5,1031149,1358859477,1,104
5905,6,1031149,1359669535,1,104
5906,11,1031149,1360524974,1,106
5907,13,1031149,1361722215,1,105
5908,15,1031149,1362405130,1,105
5909,17,1031149,1363118174,1,100
5910,5,1031150,1362712389,1,87
5911,6,1031150,0,1,0
5912,11,1031150,0,1,0
5913,13,1031150,0,1,0
5914,15,1031150,0,1,0
5915,17,1031150,0,1,0
5916,5,1031151,1358968213,1,104
5917,6,1031151,1359139265,1,103.54
5918,11,1031151,1359658949,1,77
5919,13,1031151,0,1,0
5920,15,1031151,0,1,0
5921,17,1031151,0,1,0
5922,5,1031152,1359051637,1,100
5923,6,1031152,1359760310,1,92
5924,11,1031152,1360615681,1,95
5925,13,1031152,1361825557,1,89.5
5926,15,1031152,1362438147,1,70
5927,17,1031152,1362953159,1,94.7
5928,5,1031153,1359236697,1,104
5929,6,1031153,0,1,0
5930,11,1031153,0,1,0
5931,13,1031153,0,1,0
5932,15,1031153,0,1,0
5933,17,1031153,0,1,0
5934,5,1031154,1358942324,1,90
5935,6,1031154,1359663325,1,99
5936,11,1031154,1360612874,1,72
5937,13,1031154,1361821691,1,50
5938,15,1031154,0,1,0
5939,17,1031154,1362863803,1,94.7
5940,5,1031155,1359233782,1,104
5941,6,1031155,1359721463,1,101.42
5942,11,1031155,1360318995,1,96
5943,13,1031155,1361697798,1,105
5944,15,1031155,1362047000,1,105
5945,17,1031155,1363083671,1,100
5946,5,1031156,1359034626,1,104
5947,6,1031156,1359715640,1,100
5948,11,1031156,1360576979,1,95
5949,13,1031156,1361823924,1,100
5950,15,1031156,1362431737,1,54
5951,17,1031156,1362595644,1,100
5952,5,1031157,1359006844,1,97.5
5953,6,1031157,1359696102,1,90
5954,11,1031157,1360196489,1,80
5955,13,1031157,1361301407,1,100
5956,15,1031157,1362346949,1,95
5957,17,1031157,1362429930,1,100
5958,5,1031158,1359004049,1,93.54
5959,6,1031158,1359756900,1,68
5960,11,1031158,0,1,0
5961,13,1031158,0,1,0
5962,15,1031158,0,1,0
5963,17,1031158,0,1,0
5964,5,1031159,1359151787,1,81.32
5965,6,1031159,0,1,0
5966,11,1031159,0,1,0
5967,13,1031159,0,1,0
5968,15,1031159,0,1,0
5969,17,1031159,0,1,0
5970,5,1031160,1358725941,1,104
5971,6,1031160,1359762716,1,100
5972,11,1031160,1359762640,1,100
5973,13,1031160,1361672511,1,103.5
5974,15,1031160,1362357263,1,100
5975,17,1031160,1362952023,1,100
5976,5,1031161,1358796851,1,98.33
5977,6,1031161,1359927725,1,33
5978,11,1031161,0,1,0
5979,13,1031161,0,1,0
5980,15,1031161,0,1,0
5981,17,1031161,0,1,0
5982,5,1031162,1358466479,1,104
5983,6,1031162,1359314162,1,104
5984,11,1031162,1360598113,1,100
5985,13,1031162,1361557476,1,105
5986,15,1031162,1362440421,1,66
5987,17,1031162,1363038046,1,100
5988,5,1031163,1358793090,1,100
5989,6,1031163,1359644458,1,100
5990,11,1031163,1360176759,1,100
5991,13,1031163,1361548331,1,100
5992,15,1031163,1362166241,1,71
5993,17,1031163,1362894876,1,100
5994,5,1031164,1358614047,1,90.64
5995,6,1031164,0,1,0
5996,11,1031164,0,1,0
5997,13,1031164,0,1,0
5998,15,1031164,0,1,0
5999,17,1031164,0,1,0
6000,5,1031165,1358908549,1,75
6001,6,1031165,0,1,0
6002,11,1031165,0,1,0
6003,13,1031165,0,1,0
6004,15,1031165,0,1,0
6005,17,1031165,0,1,0
6006,5,1031166,1359065130,1,27
6007,6,1031166,0,1,0
6008,11,1031166,0,1,0
6009,13,1031166,0,1,0
6010,15,1031166,0,1,0
6011,17,1031166,0,1,0
6012,5,1031167,1359223286,1,52
6013,6,1031167,0,1,0
6014,11,1031167,0,1,0
6015,13,1031167,0,1,0
6016,15,1031167,0,1,0
6017,17,1031167,0,1,0
6018,5,1031168,1358799423,1,5
6019,6,1031168,0,1,0
6020,11,1031168,0,1,0
6021,13,1031168,0,1,0
6022,15,1031168,0,1,0
6023,17,1031168,0,1,0
6024,5,1031169,1359031798,1,100
6025,6,1031169,1359748012,1,73
6026,11,1031169,1359747875,1,25
6027,13,1031169,0,1,0
6028,15,1031169,0,1,0
6029,17,1031169,0,1,0
6030,5,1031170,1359083374,1,47
6031,6,1031170,0,1,0
6032,11,1031170,0,1,0
6033,13,1031170,0,1,0
6034,15,1031170,0,1,0
6035,17,1031170,0,1,0
6036,5,1031171,1358917937,1,100
6037,6,1031171,1359691345,1,100
6038,11,1031171,1360601375,1,94
6039,13,1031171,0,1,0
6040,15,1031171,1362439544,1,20
6041,17,1031171,1362780713,1,100
6042,5,1031172,1359236769,1,46.09
6043,6,1031172,1360086676,1,65
6044,11,1031172,1359724405,1,62
6045,13,1031172,1361788752,1,90.5
6046,15,1031172,1362356844,1,22
6047,17,1031172,0,1,0
6048,5,1031173,1359135966,1,104
6049,6,1031173,1359135939,1,100
6050,11,1031173,1360626566,1,82
6051,13,1031173,0,1,0
6052,15,1031173,0,1,0
6053,17,1031173,0,1,0
6054,5,1031174,1359086389,1,100
6055,6,1031174,1359725668,1,100
6056,11,1031174,1360651627,1,97
6057,13,1031174,1361726119,1,105
6058,15,1031174,1362364220,1,100
6059,17,1031174,1362849175,1,96.03
6060,5,1031175,1359011511,1,102
6061,6,1031175,1359716317,1,100
6062,11,1031175,1359718187,1,100
6063,13,1031175,1361704003,1,100
6064,15,1031175,1361785769,1,100
6065,17,1031175,1362770476,1,100
6066,5,1031176,1359071266,1,63.52
6067,6,1031176,1359763011,1,100
6068,11,1031176,1359763367,1,100
6069,13,1031176,1361834710,1,30
6070,15,1031176,1362440721,1,100
6071,17,1031176,1363132223,1,100
6072,5,1031177,1358749467,1,104
6073,6,1031177,1359682793,1,101.87
6074,11,1031177,1360406492,1,0
6075,13,1031177,1361629464,1,100
6076,15,1031177,1362200421,1,62
6077,17,1031177,1362839432,1,100
6078,5,1031178,1359044030,1,78.17
6079,6,1031178,0,1,0
6080,11,1031178,0,1,0
6081,13,1031178,0,1,0
6082,15,1031178,0,1,0
6083,17,1031178,0,1,0
6084,5,1031179,1359016853,1,104
6085,6,1031179,1359749503,1,66
6086,11,1031179,1360573069,1,34
6087,13,1031179,1361792357,1,75
6088,15,1031179,0,1,0
6089,17,1031179,0,1,0
6090,5,1031180,1358776661,1,100
6091,6,1031180,0,1,0
6092,11,1031180,0,1,0
6093,13,1031180,0,1,0
6094,15,1031180,0,1,0
6095,17,1031180,0,1,0
6096,5,1031181,1359062413,1,100
6097,6,1031181,1359756835,1,100
6098,11,1031181,0,1,0
6099,13,1031181,0,1,0
6100,15,1031181,0,1,0
6101,17,1031181,0,1,0
6102,5,1031182,1359243652,1,83.11
6103,6,1031182,1359754336,1,100
6104,11,1031182,1360612528,1,100
6105,13,1031182,1361664413,1,88.5
6106,15,1031182,1362353322,1,94.5
6107,17,1031182,1362790233,1,100
6108,5,1031183,1358739185,1,100
6109,6,1031183,0,1,0
6110,11,1031183,0,1,0
6111,13,1031183,0,1,0
6112,15,1031183,0,1,0
6113,17,1031183,0,1,0
6114,5,1031184,0,1,0
6115,6,1031184,1359048312,1,0
6116,11,1031184,0,1,0
6117,13,1031184,0,1,0
6118,15,1031184,0,1,0
6119,17,1031184,0,1,0
6120,5,1031185,1358406395,1,104
6121,6,1031185,0,1,0
6122,11,1031185,0,1,0
6123,13,1031185,0,1,0
6124,15,1031185,0,1,0
6125,17,1031185,0,1,0
6126,5,1031186,1358195371,1,100
6127,6,1031186,1359052571,1,100
6128,11,1031186,1359892041,1,100
6129,13,1031186,1361131886,1,100
6130,15,1031186,1361646858,1,95
6131,17,1031186,1362864541,1,100
6132,5,1031187,1358901716,1,100
6133,6,1031187,1359694026,1,100
6134,11,1031187,1360514645,1,100
6135,13,1031187,1361760871,1,100
6136,15,1031187,1362352607,1,91
6137,17,1031187,1362948968,1,100
6138,5,1031188,0,1,0
6139,6,1031188,1359935519,1,100
6140,11,1031188,1359763112,1,0
6141,13,1031188,0,1,0
6142,15,1031188,0,1,0
6143,17,1031188,0,1,0
6144,5,1031189,0,1,0
6145,6,1031189,0,1,0
6146,11,1031189,1361010373,1,44
6147,13,1031189,0,1,0
6148,15,1031189,0,1,0
6149,17,1031189,0,1,0
6150,5,1031190,1359012279,1,73.11
6151,6,1031190,0,1,0
6152,11,1031190,0,1,0
6153,13,1031190,0,1,0
6154,15,1031190,0,1,0
6155,17,1031190,0,1,0
6156,5,1031191,1359033136,1,82.63
6157,6,1031191,1359639742,1,100
6158,11,1031191,1360163094,1,94
6159,13,1031191,0,1,0
6160,15,1031191,0,1,0
6161,17,1031191,0,1,0
6162,5,1031192,1358669155,1,104
6163,6,1031192,1359774919,1,102
6164,11,1031192,1360308061,1,106
6165,13,1031192,1361776123,1,105
6166,15,1031192,1362379598,1,105
6167,17,1031192,1362691774,1,100
6168,5,1031193,1358484504,1,104
6169,6,1031193,1359713300,1,100
6170,11,1031193,1360435187,1,106
6171,13,1031193,1361605020,1,105
6172,15,1031193,1362226697,1,105
6173,17,1031193,1362587656,1,100
6174,5,1031194,1361725918,1,97.5
6175,6,1031194,0,1,0
6176,11,1031194,0,1,0
6177,13,1031194,0,1,0
6178,15,1031194,0,1,0
6179,17,1031194,0,1,0
6180,5,1031195,1358959401,1,88.5
6181,6,1031195,0,1,0
6182,11,1031195,0,1,0
6183,13,1031195,0,1,0
6184,15,1031195,0,1,0
6185,17,1031195,0,1,0
6186,5,1031196,1358789930,1,103.53
6187,6,1031196,1359551280,1,100
6188,11,1031196,1360445096,1,85
6189,13,1031196,1361734821,1,93.5
6190,15,1031196,1362259394,1,60
6191,17,1031196,1362604848,1,100
6192,5,1031197,0,1,0
6193,6,1031197,1360018135,1,101
6194,11,1031197,1360415745,1,100
6195,13,1031197,1361137274,1,104
6196,15,1031197,1361929434,1,100
6197,17,1031197,1362346569,1,94.7
6198,5,1031198,1358696280,1,104
6199,6,1031198,1359536853,1,102
6200,11,1031198,1360051962,1,100
6201,13,1031198,1361726761,1,100
6202,15,1031198,1361726617,1,100
6203,17,1031198,1362395939,1,100
6204,5,1031199,1359061278,1,102
6205,6,1031199,1359762347,1,84
6206,11,1031199,1360621567,1,71
6207,13,1031199,1361822674,1,100
6208,15,1031199,1361825357,1,75
6209,17,1031199,1362939289,1,100
6210,5,1031200,1359045938,1,104
6211,6,1031200,1359754245,1,100
6212,11,1031200,0,1,0
6213,13,1031200,0,1,0
6214,15,1031200,0,1,0
6215,17,1031200,0,1,0
6216,5,1031201,1358252771,1,104
6217,6,1031201,1359233286,1,91
6218,11,1031201,1359742237,1,94
6219,13,1031201,1361140106,1,98.5
6220,15,1031201,1362295739,1,96
6221,17,1031201,1362352043,1,100
6222,5,1031202,1358972375,1,104
6223,6,1031202,1359757611,1,102.08
6224,11,1031202,0,1,0
6225,13,1031202,0,1,0
6226,15,1031202,0,1,0
6227,17,1031202,0,1,0
6228,5,1031203,1358414373,1,104
6229,6,1031203,1359713909,1,103
6230,11,1031203,0,1,0
6231,13,1031203,0,1,0
6232,15,1031203,0,1,0
6233,17,1031203,0,1,0
6234,5,1031204,1359045740,1,100
6235,6,1031204,1359483680,1,100
6236,11,1031204,1360521374,1,93
6237,13,1031204,0,1,0
6238,15,1031204,0,1,0
6239,17,1031204,0,1,0
6240,5,1031205,1358795475,1,102
6241,6,1031205,1359598104,1,98
6242,11,1031205,1360444053,1,100
6243,13,1031205,1361752303,1,100
6244,15,1031205,1362456226,1,83
6245,17,1031205,1362976117,1,90.73
6246,5,1031206,0,1,0
6247,6,1031206,1359986171,1,0
6248,11,1031206,0,1,0
6249,13,1031206,0,1,0
6250,15,1031206,0,1,0
6251,17,1031206,0,1,0
6252,5,1031207,1359038302,1,104
6253,6,1031207,1359757082,1,98
6254,11,1031207,1360619721,1,100
6255,13,1031207,1361822324,1,105
6256,15,1031207,1362428098,1,100
6257,17,1031207,1362867445,1,100
6258,5,1031208,1359071899,1,97.5
6259,6,1031208,1359072012,1,84
6260,11,1031208,0,1,0
6261,13,1031208,0,1,0
6262,15,1031208,0,1,0
6263,17,1031208,0,1,0
6264,5,1031209,1358941531,1,100
6265,6,1031209,1359752796,1,100
6266,11,1031209,0,1,0
6267,13,1031209,0,1,0
6268,15,1031209,0,1,0
6269,17,1031209,0,1,0
6270,5,1031210,1359061298,1,104
6271,6,1031210,1359752910,1,104
6272,11,1031210,1360571052,1,100
6273,13,1031210,1361817925,1,95.5
6274,15,1031210,1361820777,1,0
6275,17,1031210,1363119483,1,100
6276,5,1031211,1359146652,1,90.25
6277,6,1031211,0,1,0
6278,11,1031211,0,1,0
6279,13,1031211,0,1,0
6280,15,1031211,0,1,0
6281,17,1031211,0,1,0
6282,5,1031212,1358849304,1,103.55
6283,6,1031212,1359744823,1,92
6284,11,1031212,1360311747,1,99
6285,13,1031212,1361481059,1,105
6286,15,1031212,1362373590,1,73
6287,17,1031212,0,1,0
6288,5,1031213,1358911020,1,100
6289,6,1031213,1358910982,1,100
6290,11,1031213,0,1,0
6291,13,1031213,0,1,0
6292,15,1031213,0,1,0
6293,17,1031213,0,1,0
6294,5,1031214,1358615093,1,104
6295,6,1031214,1359412933,1,104
6296,11,1031214,1359732911,1,107
6297,13,1031214,1361230439,1,105
6298,15,1031214,1362593301,1,100
6299,17,1031214,0,1,0
6300,5,1031215,1358570388,1,90
6301,6,1031215,1359695329,1,100
6302,11,1031215,1360623989,1,21
6303,13,1031215,1361763800,1,97
6304,15,1031215,1362329897,1,49
6305,17,1031215,1362861028,1,100
6306,5,1031216,1358891201,1,100
